grid_lon,grid_lat,cell_id,noise_mean,noise_median,noise_min,noise_max,noise_std,dominant_vessel_type,vessel_count,center_lon,center_lat
-92.575,29.900000000000002,-92.575_29.900000000000002,160.43631048402233,160.43631048402233,160.43631048402233,160.43631048402233,,Cargo,1,-92.5625,29.9125
-92.55000000000001,29.900000000000002,-92.55000000000001_29.900000000000002,156.59396408810548,156.59396408810548,150.3236084711326,162.86431970507837,8.867621954425381,Cargo,2,-92.53750000000001,29.9125
-92.525,29.900000000000002,-92.525_29.900000000000002,149.38092872052493,146.52204001990958,144.49863924718144,159.98099559509916,7.133870561499996,Other,4,-92.5125,29.9125
-92.5,29.225,-92.5_29.225,140.0,140.0,140.0,140.0,,Fishing,1,-92.4875,29.2375
-92.5,29.875,-92.5_29.875,155.1597861224059,154.7837770122964,146.7465281242425,164.3250623407883,8.730827347186807,Cargo,4,-92.4875,29.8875
-92.47500000000001,29.200000000000003,-92.47500000000001_29.200000000000003,140.68107812404418,140.68107812404418,140.68107812404418,140.68107812404418,,Fishing,1,-92.4625,29.212500000000002
-92.47500000000001,29.875,-92.47500000000001_29.875,146.4105391781946,146.4105391781946,146.0745502321467,146.7465281242425,0.4751601243083898,Fishing,2,-92.4625,29.8875
-92.45,29.175,-92.45_29.175,154.45267845067625,154.45267845067625,154.45267845067625,154.45267845067625,,Other,1,-92.4375,29.1875
-92.45,29.875,-92.45_29.875,150.96474727242176,146.9830067531816,145.9093095739261,160.0019254901576,7.8448166971908595,Other,3,-92.4375,29.8875
-92.42500000000001,28.775000000000002,-92.42500000000001_28.775000000000002,144.0823996531185,144.0823996531185,144.0823996531185,144.0823996531185,,Other,1,-92.41250000000001,28.7875
-92.42500000000001,29.375,-92.42500000000001_29.375,149.36513742478894,149.36513742478894,149.36513742478894,149.36513742478894,,Other,1,-92.41250000000001,29.3875
-92.42500000000001,29.875,-92.42500000000001_29.875,155.28686537684152,159.98099559509916,144.24685670102104,162.28636184538968,7.836571666716306,Cargo,7,-92.41250000000001,29.8875
-92.4,29.325000000000003,-92.4_29.325000000000003,140.0,140.0,140.0,140.0,,Other,1,-92.3875,29.337500000000002
-92.4,29.375,-92.4_29.375,140.0,140.0,140.0,140.0,,Other,1,-92.3875,29.3875
-92.4,29.85,-92.4_29.85,149.59532229436712,149.59532229436712,140.7454054120444,158.44523917668988,12.515672480855434,Cargo,2,-92.3875,29.8625
-92.4,29.875,-92.4_29.875,152.95627221269146,147.53988022560742,146.4408391857683,170.30448921378274,11.60169456707302,Other,4,-92.3875,29.8875
-92.375,29.35,-92.375_29.35,140.0,140.0,140.0,140.0,,Other,1,-92.3625,29.3625
-92.375,29.825000000000003,-92.375_29.825000000000003,159.93883075108752,159.93883075108752,159.93883075108752,159.93883075108752,,Cargo,1,-92.3625,29.837500000000002
-92.375,29.85,-92.375_29.85,157.05841706325444,158.8654963233024,150.0744050623468,160.4282705440661,4.721883324799716,Cargo,4,-92.3625,29.8625
-92.35000000000001,29.825000000000003,-92.35000000000001_29.825000000000003,151.36147647468468,146.67882365176246,140.0,163.22445311436363,10.632090351889454,Other,5,-92.3375,29.837500000000002
-92.325,29.275000000000002,-92.325_29.275000000000002,144.451213855675,144.451213855675,144.451213855675,144.451213855675,,Other,1,-92.3125,29.2875
-92.325,29.425,-92.325_29.425,154.99544233599858,155.05149978319906,154.77121254719663,155.05149978319906,0.12534826258539694,Other,5,-92.3125,29.4375
-92.325,29.825000000000003,-92.325_29.825000000000003,147.40362689494245,147.40362689494245,147.40362689494245,147.40362689494245,,Other,1,-92.3125,29.837500000000002
-92.30000000000001,29.8,-92.30000000000001_29.8,145.51333384756026,148.07496037913214,140.0,148.46504116354862,4.778669097205101,Other,3,-92.28750000000001,29.8125
-92.30000000000001,29.825000000000003,-92.30000000000001_29.825000000000003,154.13196095262845,152.04119982655925,152.04119982655925,160.40424433083606,4.1815222521383975,Other,4,-92.28750000000001,29.837500000000002
-92.275,29.8,-92.275_29.8,156.09505563443005,152.4413820610402,144.0538051490672,170.30448921378274,11.415140163748607,Cargo,6,-92.2625,29.8125
-92.25,29.725,-92.25_29.725,147.92545417517218,148.0102999566398,140.0,151.7609125905568,4.295483740277509,Fishing,6,-92.2375,29.7375
-92.25,29.775000000000002,-92.25_29.775000000000002,152.9384880272084,155.3520953309094,141.84946823051894,161.388189184653,7.888836286270774,Cargo,5,-92.2375,29.7875
-92.25,29.8,-92.25_29.8,168.4921802267018,168.4921802267018,168.4921802267018,168.4921802267018,,Tanker,1,-92.2375,29.8125
-92.22500000000001,29.725,-92.22500000000001_29.725,153.80211241711606,153.80211241711606,153.80211241711606,153.80211241711606,,Other,1,-92.2125,29.7375
-92.22500000000001,29.775000000000002,-92.22500000000001_29.775000000000002,156.87806321356197,160.88691792517045,147.04905155573383,162.69822015978164,8.560216502727483,Tanker,3,-92.2125,29.7875
-92.2,29.425,-92.2_29.425,158.20240718485212,158.20240718485212,153.61727836017593,162.78753600952828,6.484351369084846,Other,2,-92.1875,29.4375
-92.2,29.450000000000003,-92.2_29.450000000000003,149.465112150141,149.465112150141,149.465112150141,149.465112150141,,Other,1,-92.1875,29.462500000000002
-92.2,29.775000000000002,-92.2_29.775000000000002,161.67910478028944,161.9897000433602,143.97696735639363,167.63427993562937,6.322971481395803,Cargo,16,-92.1875,29.7875
-92.17500000000001,29.150000000000002,-92.17500000000001_29.150000000000002,140.0,140.0,140.0,140.0,,Fishing,1,-92.16250000000001,29.1625
-92.17500000000001,29.775000000000002,-92.17500000000001_29.775000000000002,153.12154392603767,153.0102999566398,148.2428245529769,158.44523917668988,3.230886402391914,Other,6,-92.16250000000001,29.7875
-92.17500000000001,29.950000000000003,-92.17500000000001_29.950000000000003,146.8142215572101,146.8142215572101,146.8142215572101,146.8142215572101,,Other,1,-92.16250000000001,29.962500000000002
-92.15,29.275000000000002,-92.15_29.275000000000002,145.39778434945228,145.39778434945228,145.39778434945228,145.39778434945228,,Other,1,-92.1375,29.2875
-92.15,29.775000000000002,-92.15_29.775000000000002,158.28311564426136,163.29181246047625,140.0,166.90196080028514,10.596349337125014,Passenger,16,-92.1375,29.7875
-92.15,29.8,-92.15_29.8,151.94281046683298,151.90196080028514,151.02059991327963,153.0102999566398,0.4272834783833791,Fishing,12,-92.1375,29.8125
-92.15,29.825000000000003,-92.15_29.825000000000003,152.78753600952828,152.78753600952828,152.78753600952828,152.78753600952828,0.0,Other,2,-92.1375,29.837500000000002
-92.15,29.85,-92.15_29.85,153.13753361260643,153.13753361260643,153.13753361260643,153.13753361260643,,Other,1,-92.1375,29.8625
-92.15,29.875,-92.15_29.875,146.45225711535417,146.45225711535417,146.45225711535417,146.45225711535417,,Other,1,-92.1375,29.8875
-92.15,29.975,-92.15_29.975,153.0102999566398,153.0102999566398,153.0102999566398,153.0102999566398,,Other,1,-92.1375,29.9875
-92.125,29.05,-92.125_29.05,157.04874309699443,157.04874309699443,157.04874309699443,157.04874309699443,,Other,1,-92.1125,29.0625
-92.125,29.775000000000002,-92.125_29.775000000000002,162.46248604589312,162.46248604589312,161.7423633580693,163.18260873371693,1.018407271693009,Cargo,2,-92.1125,29.7875
-92.10000000000001,28.650000000000002,-92.10000000000001_28.650000000000002,161.97772307346062,161.97772307346062,161.97772307346062,161.97772307346062,,Cargo,1,-92.0875,28.6625
-92.10000000000001,29.775000000000002,-92.10000000000001_29.775000000000002,161.17319126321564,161.17319126321564,161.17319126321564,161.17319126321564,,Cargo,1,-92.0875,29.7875
-92.10000000000001,29.8,-92.10000000000001_29.8,161.7423633580693,161.7423633580693,161.7423633580693,161.7423633580693,,Cargo,1,-92.0875,29.8125
-92.075,29.075000000000003,-92.075_29.075000000000003,140.0,140.0,140.0,140.0,0.0,Fishing,4,-92.0625,29.087500000000002
-92.075,29.1,-92.075_29.1,149.47158031342218,149.47158031342218,149.47158031342218,149.47158031342218,,Fishing,1,-92.0625,29.1125
-92.075,29.200000000000003,-92.075_29.200000000000003,140.0,140.0,140.0,140.0,,Fishing,1,-92.0625,29.212500000000002
-92.075,29.425,-92.075_29.425,151.71816644986572,145.05149978319906,145.05149978319906,165.05149978319906,11.54700538379252,Passenger,3,-92.0625,29.4375
-92.05000000000001,29.075000000000003,-92.05000000000001_29.075000000000003,140.0,140.0,140.0,140.0,,Fishing,1,-92.03750000000001,29.087500000000002
-92.05000000000001,29.275000000000002,-92.05000000000001_29.275000000000002,145.8433122436753,145.8433122436753,145.8433122436753,145.8433122436753,,Other,1,-92.03750000000001,29.2875
-92.05000000000001,29.8,-92.05000000000001_29.8,159.0100062369913,162.372970113935,148.8581337466049,163.24202658828585,6.553713993423715,Cargo,7,-92.03750000000001,29.8125
-92.025,29.8,-92.025_29.8,147.3303668293358,147.3303668293358,147.3303668293358,147.3303668293358,,Other,1,-92.0125,29.8125
-92.025,29.825000000000003,-92.025_29.825000000000003,161.2448836251345,161.2448836251345,161.2448836251345,161.2448836251345,,Cargo,1,-92.0125,29.837500000000002
-92.0,29.825000000000003,-92.0_29.825000000000003,155.07927115807897,155.07927115807897,145.87295549457065,164.2855868215873,13.019696470821327,Cargo,2,-91.9875,29.837500000000002
-91.97500000000001,29.825000000000003,-91.97500000000001_29.825000000000003,153.7359580028876,153.7359580028876,146.49840916069158,160.97350684508362,10.235439730971303,Cargo,2,-91.9625,29.837500000000002
-91.95,29.825000000000003,-91.95_29.825000000000003,147.35354070787938,146.8191025912999,143.66852369512264,151.5729958372156,3.979244656542321,Other,3,-91.9375,29.837500000000002
-91.92500000000001,29.825000000000003,-91.92500000000001_29.825000000000003,150.83753164911798,151.0685696195252,146.4054106141029,155.03861471372582,4.32123676327321,Other,3,-91.91250000000001,29.837500000000002
-91.9,29.325000000000003,-91.9_29.325000000000003,140.05149978319906,140.05149978319906,140.05149978319906,140.05149978319906,,Cargo,1,-91.8875,29.337500000000002
-91.9,29.825000000000003,-91.9_29.825000000000003,151.8734942088341,148.7920272992722,144.8178648796754,163.95147295153023,7.53296801560209,Other,6,-91.8875,29.837500000000002
-91.875,29.325000000000003,-91.875_29.325000000000003,152.3932221079929,157.07666675758057,140.05149978319906,160.05149978319906,10.791246004948341,Cargo,3,-91.8625,29.337500000000002
-91.875,29.825000000000003,-91.875_29.825000000000003,158.93570841520796,158.93570841520796,148.5417239216719,169.32969290874405,14.699313837854382,Cargo,2,-91.8625,29.837500000000002
-91.875,29.925,-91.875_29.925,153.634289292911,153.42422680822207,153.42422680822207,155.31478917042256,0.6301874540668302,Other,9,-91.8625,29.9375
-91.85000000000001,29.8,-91.85000000000001_29.8,145.45137614813177,145.45137614813177,143.44451223686139,147.45824005940213,2.838134161155686,Other,2,-91.8375,29.8125
-91.85000000000001,29.825000000000003,-91.85000000000001_29.825000000000003,153.27367782229229,154.19751001679498,140.3342375548695,163.7016972113644,9.426900803467333,Cargo,6,-91.8375,29.837500000000002
-91.85000000000001,29.900000000000002,-91.85000000000001_29.900000000000002,149.419087743656,149.419087743656,149.419087743656,149.419087743656,,Other,1,-91.8375,29.9125
-91.85000000000001,29.925,-91.85000000000001_29.925,153.36446017363463,153.42422680822207,140.0,156.72097857935717,3.929306530934476,Other,30,-91.8375,29.9375
-91.825,29.775000000000002,-91.825_29.775000000000002,150.34019753445367,147.38696387747297,140.0,162.86431970507837,9.324462551918607,Cargo,6,-91.8125,29.7875
-91.825,29.8,-91.825_29.8,160.22183317618686,160.22183317618686,160.22183317618686,160.22183317618686,,Cargo,1,-91.8125,29.8125
-91.825,29.825000000000003,-91.825_29.825000000000003,153.80211241711606,153.80211241711606,153.80211241711606,153.80211241711606,0.0,Other,3,-91.8125,29.837500000000002
-91.80000000000001,29.75,-91.80000000000001_29.75,148.11043551683747,148.11043551683747,146.68907502301863,149.53179601065634,2.010107287379951,Other,2,-91.78750000000001,29.7625
-91.80000000000001,29.775000000000002,-91.80000000000001_29.775000000000002,157.0065803182683,157.0065803182683,151.29270860121315,162.72045203532346,8.080634875919445,Other,2,-91.78750000000001,29.7875
-91.775,29.375,-91.775_29.375,158.10454588052997,164.77121254719663,144.77121254719663,164.77121254719663,11.54700538379252,Passenger,3,-91.7625,29.3875
-91.775,29.75,-91.775_29.75,157.72575694937123,160.8290725661609,151.46128035678237,160.88691792517045,5.425272966009186,Cargo,3,-91.7625,29.7625
-91.75,29.75,-91.75_29.75,151.4619741112497,153.22711134674546,146.10841081435302,154.14973347970817,3.568219732044865,Other,6,-91.7375,29.7625
-91.72500000000001,29.700000000000003,-91.72500000000001_29.700000000000003,151.7609125905568,151.7609125905568,151.7609125905568,151.7609125905568,0.0,Other,5,-91.7125,29.712500000000002
-91.72500000000001,29.75,-91.72500000000001_29.75,158.08185915992567,162.06536453740367,145.16614689845596,164.14973347970817,8.155161374187653,Passenger,6,-91.7125,29.7625
-91.7,29.325000000000003,-91.7_29.325000000000003,149.0343185930188,149.0343185930188,149.0343185930188,149.0343185930188,,Other,1,-91.6875,29.337500000000002
-91.7,29.75,-91.7_29.75,160.7939763457838,160.7939763457838,159.98099559509916,161.60695709646842,1.1497284035664643,Cargo,2,-91.6875,29.7625
-91.67500000000001,29.75,-91.67500000000001_29.75,151.87615762782264,151.87615762782264,147.37788791709676,156.3744273385485,6.361514032120627,Cargo,2,-91.66250000000001,29.7625
-91.65,29.75,-91.65_29.75,152.1776814932061,147.42693716462782,141.79000660579854,163.68654562681454,9.631674933264355,Other,5,-91.6375,29.7625
-91.625,29.75,-91.625_29.75,152.90619901972963,148.4273401894827,147.42693716462782,162.86431970507837,8.6384794519066,Other,3,-91.6125,29.7625
-91.60000000000001,29.725,-91.60000000000001_29.725,155.1724225807754,155.1724225807754,149.12089143147475,161.22395373007606,8.558157424464223,Cargo,2,-91.5875,29.7375
-91.60000000000001,29.75,-91.60000000000001_29.75,143.9051119835142,143.9051119835142,143.9051119835142,143.9051119835142,,Other,1,-91.5875,29.7625
-91.575,29.3,-91.575_29.3,148.4245321500608,148.4245321500608,148.4245321500608,148.4245321500608,,Other,1,-91.5625,29.3125
-91.575,29.700000000000003,-91.575_29.700000000000003,164.31322942121986,164.31322942121986,163.83760838462345,164.78885045781627,0.6726297205045904,Cargo,2,-91.5625,29.712500000000002
-91.575,29.725,-91.575_29.725,146.29328033794582,146.29328033794582,146.29328033794582,146.29328033794582,,Other,1,-91.5625,29.7375
-91.55000000000001,29.700000000000003,-91.55000000000001_29.700000000000003,161.12355513321188,164.1320735210376,148.9431606268444,164.78885045781627,6.849677091537661,Cargo,5,-91.53750000000001,29.712500000000002
-91.525,29.200000000000003,-91.525_29.200000000000003,148.73477547362575,148.73477547362575,148.73477547362575,148.73477547362575,,Other,1,-91.5125,29.212500000000002
-91.525,29.225,-91.525_29.225,146.63851790592122,144.65681882079494,140.0,155.1851393987789,7.076451735535532,Other,16,-91.5125,29.2375
-91.525,29.675,-91.525_29.675,142.72845256056002,142.72845256056002,140.0,145.45690512112,3.858614615435562,Other,2,-91.5125,29.6875
-91.525,29.700000000000003,-91.525_29.700000000000003,146.3025208397274,146.86636269262294,140.0,152.04119982655925,6.040369321663215,Other,3,-91.5125,29.712500000000002
-91.5,28.950000000000003,-91.5_28.950000000000003,155.41745192599484,155.41745192599484,155.41745192599484,155.41745192599484,,Other,1,-91.4875,28.962500000000002
-91.5,29.25,-91.5_29.25,153.773850642681,153.773850642681,147.46073457114161,160.08696671422038,8.928094369206551,Cargo,2,-91.4875,29.2625
-91.5,29.675,-91.5_29.675,150.08678599773717,150.08678599773717,147.40489011333966,152.76868188213467,3.7927735325875385,Cargo,2,-91.4875,29.6875
-91.47500000000001,29.650000000000002,-91.47500000000001_29.650000000000002,152.22201602180957,151.6583266699172,144.14087151827533,161.4305392291285,7.266642300428754,Other,4,-91.4625,29.6625
-91.47500000000001,29.675,-91.47500000000001_29.675,156.8609211489746,154.31363764158988,151.7609125905568,168.68185861746161,5.735975280723639,Other,9,-91.4625,29.6875
-91.47500000000001,29.925,-91.47500000000001_29.925,148.76587295724008,148.76587295724008,148.76587295724008,148.76587295724008,,Other,1,-91.4625,29.9375
-91.47500000000001,29.975,-91.47500000000001_29.975,165.21710966241437,165.21710966241437,165.21710966241437,165.21710966241437,,Cargo,1,-91.4625,29.9875
-91.45,28.925,-91.45_28.925,155.29845969299777,155.29845969299777,155.29845969299777,155.29845969299777,,Other,1,-91.4375,28.9375
-91.45,29.05,-91.45_29.05,153.22570011020275,156.53212513775344,140.0,156.53212513775344,7.393391124109953,Other,5,-91.4375,29.0625
-91.45,29.3,-91.45_29.3,153.14692859346368,145.62340455764604,145.27784518264025,168.5395360401047,13.33150876027188,Other,3,-91.4375,29.3125
-91.45,29.650000000000002,-91.45_29.650000000000002,163.02825016227314,163.02825016227314,161.8268647824977,164.22963554204856,1.6990154977151557,Cargo,2,-91.4375,29.6625
-91.42500000000001,28.775000000000002,-91.42500000000001_28.775000000000002,159.416637207988,159.416637207988,159.416637207988,159.416637207988,,Cargo,1,-91.41250000000001,28.7875
-91.42500000000001,29.325000000000003,-91.42500000000001_29.325000000000003,146.16191843248131,146.16191843248131,146.16191843248131,146.16191843248131,,Other,1,-91.41250000000001,29.337500000000002
-91.42500000000001,29.525000000000002,-91.42500000000001_29.525000000000002,144.01373327551974,140.0,140.0,152.04119982655925,6.951989961230056,Other,3,-91.41250000000001,29.5375
-91.42500000000001,29.650000000000002,-91.42500000000001_29.650000000000002,146.6711659468398,146.6711659468398,146.6711659468398,146.6711659468398,0.0,Other,2,-91.41250000000001,29.6625
-91.4,28.75,-91.4_28.75,156.33468455579586,156.33468455579586,156.33468455579586,156.33468455579586,0.0,Other,6,-91.3875,28.7625
-91.4,29.625,-91.4_29.625,151.47966235256214,146.05778955151078,143.44451223686139,164.9366852693143,11.727143894286856,Other,3,-91.3875,29.6375
-91.375,29.375,-91.375_29.375,145.8433122436753,145.8433122436753,145.8433122436753,145.8433122436753,,Other,1,-91.3625,29.3875
-91.375,29.625,-91.375_29.625,147.10947206094914,147.10947206094914,146.6147192876662,147.60422483423213,0.699686081998485,Other,2,-91.3625,29.6375
-91.375,29.775000000000002,-91.375_29.775000000000002,146.7041285729918,146.7041285729918,146.7041285729918,146.7041285729918,,Other,1,-91.3625,29.7875
-91.375,29.8,-91.375_29.8,146.7041285729918,146.7041285729918,146.7041285729918,146.7041285729918,,Other,1,-91.3625,29.8125
-91.35000000000001,29.400000000000002,-91.35000000000001_29.400000000000002,161.12359947967775,161.12359947967775,161.12359947967775,161.12359947967775,,Cargo,1,-91.3375,29.4125
-91.35000000000001,29.625,-91.35000000000001_29.625,162.4904464514231,162.6249358393996,159.28575346991494,165.4261606569783,2.5130350467599047,Cargo,4,-91.3375,29.6375
-91.325,29.425,-91.325_29.425,152.78604984823934,150.04119982655925,140.0,170.04119982655925,11.367573436407087,Tanker,8,-91.3125,29.4375
-91.325,29.625,-91.325_29.625,150.72984744627928,150.72984744627928,150.72984744627928,150.72984744627928,,Other,1,-91.3125,29.6375
-91.325,29.775000000000002,-91.325_29.775000000000002,152.63218649408282,153.40620618687794,140.0,157.9934054945358,6.666059597448746,Other,10,-91.3125,29.7875
-91.30000000000001,28.975,-91.30000000000001_28.975,160.55265920192926,160.55265920192926,160.55265920192926,160.55265920192926,,Other,1,-91.28750000000001,28.9875
-91.30000000000001,29.425,-91.30000000000001_29.425,153.80211241711606,153.80211241711606,153.80211241711606,153.80211241711606,,Other,1,-91.28750000000001,29.4375
-91.30000000000001,29.450000000000003,-91.30000000000001_29.450000000000003,151.44098878588304,151.46128035678237,140.0,161.23150011741188,6.1808133374386385,Other,7,-91.28750000000001,29.462500000000002
-91.30000000000001,29.475,-91.30000000000001_29.475,163.0102999566398,163.0102999566398,163.0102999566398,163.0102999566398,0.0,Passenger,3,-91.28750000000001,29.4875
-91.30000000000001,29.675,-91.30000000000001_29.675,151.46128035678237,151.46128035678237,151.46128035678237,151.46128035678237,0.0,Other,9,-91.28750000000001,29.6875
-91.30000000000001,29.75,-91.30000000000001_29.75,148.85542138376934,148.85542138376934,148.85542138376934,148.85542138376934,,Other,1,-91.28750000000001,29.7625
-91.30000000000001,29.775000000000002,-91.30000000000001_29.775000000000002,142.42938770029582,142.42938770029582,142.42938770029582,142.42938770029582,,Other,1,-91.28750000000001,29.7875
-91.275,29.475,-91.275_29.475,152.0908871770878,152.0908871770878,151.3918618041613,152.78991255001432,0.9885711628355859,Other,2,-91.2625,29.4875
-91.275,29.5,-91.275_29.5,147.95984688329736,152.55272505103306,140.0,153.0102999566398,6.594101577488716,Other,8,-91.2625,29.5125
-91.275,29.525000000000002,-91.275_29.525000000000002,146.28664747176765,146.28664747176765,146.28664747176765,146.28664747176765,,Other,1,-91.2625,29.5375
-91.275,29.6,-91.275_29.6,152.55272505103306,152.55272505103306,152.55272505103306,152.55272505103306,0.0,Other,7,-91.2625,29.6125
-91.275,29.625,-91.275_29.625,152.55272505103306,152.55272505103306,152.55272505103306,152.55272505103306,0.0,Other,3,-91.2625,29.6375
-91.275,29.650000000000002,-91.275_29.650000000000002,149.41969231109874,147.51684067651178,141.28915978453838,163.23503572400736,7.970006881619708,Other,8,-91.2625,29.6625
-91.275,29.925,-91.275_29.925,152.66406883909616,153.76640568084576,140.98436045340364,162.13910354128956,10.389792267518933,Cargo,4,-91.2625,29.9375
-91.275,29.950000000000003,-91.275_29.950000000000003,160.5942779975949,160.5942779975949,160.5942779975949,160.5942779975949,,Cargo,1,-91.2625,29.962500000000002
-91.275,29.975,-91.275_29.975,151.56456250707978,151.56456250707978,150.17195897949975,152.95716603465982,1.9694387957123014,Cargo,2,-91.2625,29.9875
-91.25,29.525000000000002,-91.25_29.525000000000002,158.3303596110976,158.3303596110976,158.3303596110976,158.3303596110976,,Cargo,1,-91.2375,29.5375
-91.25,29.650000000000002,-91.25_29.650000000000002,155.3505714230035,162.04119982655925,140.0,168.68185861746161,8.9836915257466,Passenger,28,-91.2375,29.6625
-91.25,29.675,-91.25_29.675,152.08088819672534,151.46128035678237,151.46128035678237,153.0102999566398,0.8484329768595482,Other,5,-91.2375,29.6875
-91.25,29.900000000000002,-91.25_29.900000000000002,166.34085368701753,170.4551266781415,153.9980347136456,170.4551266781415,8.228545982247951,Tanker,4,-91.2375,29.9125
-91.25,29.925,-91.25_29.925,143.34453751150932,143.34453751150932,143.34453751150932,143.34453751150932,,Other,1,-91.2375,29.9375
-91.22500000000001,29.675,-91.22500000000001_29.675,148.9621737744417,152.30448921378274,140.0,166.99159259068813,6.387707944380777,Other,38,-91.2125,29.6875
-91.22500000000001,29.700000000000003,-91.22500000000001_29.700000000000003,151.78287318968583,151.7609125905568,140.0,160.0,4.712116033584991,Other,15,-91.2125,29.712500000000002
-91.22500000000001,29.875,-91.22500000000001_29.875,155.32121670140884,154.72011330228892,142.1317230904682,169.7129171105894,13.005397496819473,Cargo,4,-91.2125,29.8875
-91.22500000000001,29.900000000000002,-91.22500000000001_29.900000000000002,147.55272505103306,147.55272505103306,147.55272505103306,147.55272505103306,,Fishing,1,-91.2125,29.9125
-91.2,28.925,-91.2_28.925,155.55607073105637,155.55607073105637,155.55607073105637,155.55607073105637,,Other,1,-91.1875,28.9375
-91.2,29.125,-91.2_29.125,152.68726657994628,146.02059991327963,146.02059991327963,166.02059991327963,11.547005383792513,Passenger,3,-91.1875,29.1375
-91.2,29.675,-91.2_29.675,156.5608068430699,155.56302500767288,148.88583823143466,168.06179973983888,6.719011564365315,Other,22,-91.1875,29.6875
-91.2,29.700000000000003,-91.2_29.700000000000003,140.0,140.0,140.0,140.0,,Other,1,-91.1875,29.712500000000002
-91.2,29.725,-91.2_29.725,153.80211241711606,153.80211241711606,153.80211241711606,153.80211241711606,,Other,1,-91.1875,29.7375
-91.2,29.75,-91.2_29.75,152.63127646123237,152.04119982655925,152.04119982655925,155.5816596345981,1.445386664087878,Other,6,-91.1875,29.7625
-91.2,29.825000000000003,-91.2_29.825000000000003,141.16498055196075,141.16498055196075,140.0,142.32996110392153,1.6475312964838005,Other,2,-91.1875,29.837500000000002
-91.17500000000001,29.575000000000003,-91.17500000000001_29.575000000000003,159.18539921951663,159.18539921951663,159.18539921951663,159.18539921951663,,Cargo,1,-91.16250000000001,29.587500000000002
-91.17500000000001,29.675,-91.17500000000001_29.675,154.5264414912385,153.80211241711606,140.0,167.9934054945358,7.8313139225416295,Other,21,-91.16250000000001,29.6875
-91.17500000000001,29.8,-91.17500000000001_29.8,162.22510525890874,162.22510525890874,162.13910354128956,162.31110697652792,0.12162479544443003,Cargo,2,-91.16250000000001,29.8125
-91.15,28.950000000000003,-91.15_28.950000000000003,159.81575805377918,159.81575805377918,159.81575805377918,159.81575805377918,,Other,1,-91.1375,28.962500000000002
-91.15,29.6,-91.15_29.6,146.86636269262294,146.86636269262294,146.86636269262294,146.86636269262294,,Other,1,-91.1375,29.6125
-91.15,29.650000000000002,-91.15_29.650000000000002,160.01555793031665,154.77121254719663,147.91641533781348,169.64352855784438,8.442998644677079,Other,17,-91.1375,29.6625
-91.125,29.625,-91.125_29.625,159.26650963466696,159.29418925714293,140.0,170.1703333929878,6.4670012747231045,Other,49,-91.1125,29.6375
-91.125,29.650000000000002,-91.125_29.650000000000002,159.7580829377313,157.9934054945358,150.1851393987789,168.60697840353612,7.375955059520212,Tanker,21,-91.1125,29.6625
-91.10000000000001,28.925,-91.10000000000001_28.925,155.14457431266393,155.14457431266393,155.14457431266393,155.14457431266393,,Other,1,-91.0875,28.9375
-91.10000000000001,29.0,-91.10000000000001_29.0,155.1851393987789,155.1851393987789,155.1851393987789,155.1851393987789,0.0,Other,7,-91.0875,29.0125
-91.10000000000001,29.6,-91.10000000000001_29.6,158.90963352980395,158.90963352980395,158.90963352980395,158.90963352980395,,Cargo,1,-91.0875,29.6125
-91.10000000000001,29.625,-91.10000000000001_29.625,156.7438613540855,157.78151250383644,154.14973347970817,157.78151250383644,1.7721267072898623,Other,7,-91.0875,29.6375
-91.10000000000001,29.650000000000002,-91.10000000000001_29.650000000000002,147.84168487691045,146.0935959198138,143.62934629380152,153.80211241711606,5.306896824073036,Other,3,-91.0875,29.6625
-91.10000000000001,29.675,-91.10000000000001_29.675,149.44283590291673,150.79181246047625,140.0,150.79181246047625,3.8154818860481208,Other,8,-91.0875,29.6875
-91.05000000000001,29.6,-91.05000000000001_29.6,146.2426940759044,146.2426940759044,146.2426940759044,146.2426940759044,,Fishing,1,-91.03750000000001,29.6125
-91.05000000000001,29.650000000000002,-91.05000000000001_29.650000000000002,158.66196879911485,158.66196879911485,152.55272505103306,164.77121254719663,6.692341220243599,Other,6,-91.03750000000001,29.6625
-91.0,29.6,-91.0_29.6,149.205546885919,149.26213785839082,147.7512965496523,151.42139080132137,1.4367436817360404,Other,5,-90.9875,29.6125
-90.97500000000001,28.925,-90.97500000000001_28.925,147.30717691759378,147.30717691759378,147.30717691759378,147.30717691759378,,Other,1,-90.9625,28.9375
-90.97500000000001,29.575000000000003,-90.97500000000001_29.575000000000003,154.99371931947138,154.53536271126762,148.78607956493832,162.1180722904119,5.66436885203415,Cargo,4,-90.9625,29.587500000000002
-90.97500000000001,29.625,-90.97500000000001_29.625,144.80840218542778,144.80840218542778,144.80840218542778,144.80840218542778,,Other,1,-90.9625,29.6375
-90.95,28.975,-90.95_28.975,140.0,140.0,140.0,140.0,,Other,1,-90.9375,28.9875
-90.92500000000001,29.55,-90.92500000000001_29.55,148.53789440530193,148.53789440530193,148.53789440530193,148.53789440530193,,Other,1,-90.91250000000001,29.5625
-90.9,28.8,-90.9_28.8,159.48780499103944,159.48780499103944,159.48780499103944,159.48780499103944,,Cargo,1,-90.8875,28.8125
-90.9,28.825000000000003,-90.9_28.825000000000003,140.7978359661681,140.7978359661681,140.7978359661681,140.7978359661681,,Cargo,1,-90.8875,28.837500000000002
